QYEAR,NEWID,MEMBNO,SEQNO,ALCNO,REC_ORIG,PBTPD,PBTPD_,PBTDAYX,PBTDAYX_,JPBTAMTX,JPBT_MTX
20234,05359283,5,11,0,1,3,D,,A,12,D
20234,05359913,1,19,0,1,,C,,A,138,F
20234,05360143,1,15,0,1,3,D,,A,450,D
20234,05360323,1,5,0,1,2,D,,A,260,D
20234,05361053,2,23,0,1,3,D,,A,240,D
20234,05361163,2,21,0,1,7,D,,A,8,D
20234,05361473,1,36,0,1,7,D,,A,8,D
20234,05361753,1,10,0,1,3,D,,A,30,D
20234,05363183,1,63,0,1,7,D,,A,563,D
20234,05363483,1,5,0,1,3,D,,A,450,D
20234,05363703,1,19,0,1,3,D,,A,60,D
20234,05363763,1,16,0,1,7,D,,A,20,D
20234,05364183,1,11,0,1,3,D,,A,30,D
20234,05364183,2,12,0,1,3,D,,A,30,D
20234,05364353,3,29,0,1,7,D,,A,6,D
20234,05365163,1,19,0,1,2,D,,A,195,D
20234,05365203,1,16,0,1,2,D,,A,312,D
20234,05365633,3,40,0,1,3,D,,A,240,D
20234,05365933,1,21,0,1,7,D,,A,120,D
20234,05365983,1,8,0,1,3,D,,A,72,D
20234,05365983,2,9,0,1,3,D,,A,72,D
20234,05365983,3,10,0,1,,A,,A,175,F
20234,05366143,1,23,0,1,1,D,3,D,585,D
20234,05366163,1,7,0,1,3,D,,A,150,D
20234,05366343,1,23,0,1,7,D,,A,20,D
20234,05366743,2,39,0,1,7,D,,A,7,D
20234,05411712,1,21,0,1,7,D,,A,7,D
20234,05411962,2,29,0,1,1,D,5,D,975,D
20234,05412022,1,11,0,1,2,D,,A,156,D
20234,05412302,2,28,0,1,3,D,,A,381,D
20234,05412682,2,30,0,1,4,D,,A,20,D
20234,05413212,1,15,0,1,3,D,,A,396,D
20234,05413302,2,20,0,1,7,D,,A,8,D
20234,05413532,2,8,0,1,3,D,,A,120,D
20234,05413752,2,20,0,1,5,D,,A,50,D
20234,05414102,1,8,0,1,3,D,,A,96,D
20234,05414172,1,7,0,1,2,D,,A,78,D
20234,05415692,1,19,0,1,4,D,,A,80,D
20234,05416352,1,12,0,1,2,D,,A,130,D
20234,05416352,3,13,0,1,2,D,,A,130,D
20234,05416542,1,26,0,1,3,D,,A,75,D
20234,05416692,2,49,0,1,4,D,,A,125,D
20234,05417612,4,40,0,1,3,D,,A,30,D
20234,05417742,1,32,0,1,7,D,,A,23,D
20234,05417742,2,33,0,1,7,D,,A,23,D
20234,05418572,1,7,0,1,2,D,,A,741,D
20234,05418702,1,37,0,1,4,D,,A,600,D
20234,05418712,1,11,0,1,3,D,,A,120,D
20234,05418912,2,59,0,1,4,D,,A,50,D
20234,05419282,1,6,0,1,3,D,,A,60,D
20234,05419282,2,7,0,1,3,D,,A,60,D
20234,05419482,1,43,0,1,7,D,,A,7,D
20234,05419602,1,11,0,1,7,D,,A,40,D
20234,05419762,2,28,0,1,4,D,,A,20,D
20234,05420172,1,24,0,1,4,D,,A,31,D
20234,05420392,1,14,0,1,2,D,,A,442,D
20234,05420622,1,22,0,1,2,D,,A,1586,T
20234,05420622,2,23,0,1,3,D,,A,27,D
20234,05420832,1,22,0,1,7,D,,A,5,D
20234,05420832,31,23,0,1,7,D,,A,5,D
20234,05421132,1,19,0,1,4,D,,A,120,D
20234,05421252,1,5,0,1,2,D,,A,91,D
20234,05421722,1,57,0,1,3,D,,A,18,D
20234,05421722,2,58,0,1,3,D,,A,18,D
20234,05421772,1,52,0,1,7,D,,A,60,D
20234,05421772,2,53,0,1,7,D,,A,60,D
20234,05421892,1,22,0,1,2,D,,A,390,D
20234,05422232,1,8,0,1,3,D,,A,90,D
20234,05422232,2,9,0,1,3,D,,A,90,D
20234,05422282,2,11,0,1,2,D,,A,260,D
20234,05422432,1,28,0,1,7,D,,A,11,D
20234,05422432,2,29,0,1,7,D,,A,11,D
20234,05422702,1,7,0,1,3,D,,A,30,D
20234,05422832,1,6,0,1,2,D,,A,78,D
20234,05423022,1,7,0,1,2,D,,A,195,D
20234,05423022,2,8,0,1,2,D,,A,195,D
20234,05423862,1,38,0,1,3,D,,A,30,D
20234,05423862,2,39,0,1,3,D,,A,15,D
20234,05424002,1,24,0,1,2,D,,A,1586,T
20234,05424032,1,62,0,1,3,D,,A,45,D
20234,05424032,2,63,0,1,3,D,,A,45,D
20234,05424052,3,21,0,1,3,D,,A,300,D
20234,05424662,1,19,0,1,4,D,,A,13,D
20234,05424902,1,20,0,1,3,D,,A,60,D
20234,05425402,1,35,0,1,7,D,,A,50,D
20234,05425752,1,13,0,1,3,D,,A,90,D
20234,05425962,2,18,0,1,1,D,5,D,520,D
20234,05426112,1,28,0,1,7,D,,A,20,D
20234,05426322,1,34,0,1,7,D,,A,5,D
20234,05426322,2,35,0,1,7,D,,A,5,D
20234,05426582,1,14,0,1,3,D,,A,45,D
20234,05426642,1,14,0,1,7,D,,A,40,D
20234,05426984,1,12,0,1,4,D,,A,25,D
20234,05427012,1,18,0,1,3,D,,A,12,D
20234,05427282,1,9,0,1,3,D,,A,18,D
20234,05427282,2,10,0,1,3,D,,A,60,D
20234,05427842,1,49,0,1,7,D,,A,30,D
20234,05428142,1,27,0,1,7,D,,A,15,D
20234,05428802,1,47,0,1,4,D,,A,33,D
20234,05428802,2,48,0,1,4,D,,A,33,D
20234,05428802,3,49,0,1,4,D,,A,33,D
20234,05428812,2,18,0,1,3,D,,A,75,D
20234,05428962,1,26,0,1,7,D,,A,228,D
20234,05428972,1,27,0,1,2,D,,A,208,D
20234,05429192,1,19,0,1,7,D,,A,10,D
20234,05429192,2,20,0,1,7,D,,A,10,D
20234,05429242,3,10,0,1,3,D,,A,90,D
20234,05429322,1,30,0,1,7,D,,A,30,D
20234,05429322,2,31,0,1,4,D,,A,25,D
20234,05429492,1,52,0,1,3,D,,A,90,D
20234,05429492,3,53,0,1,3,D,,A,270,D
20234,05429992,1,10,0,1,3,D,,A,90,D
20234,05430182,2,41,0,1,3,D,,A,525,D
20234,05430192,1,34,0,1,3,D,,A,90,D
20234,05430192,2,35,0,1,2,D,,A,195,D
20234,05430732,1,14,0,1,7,D,,A,10,D
20234,05431212,2,36,0,1,7,D,,A,130,D
20234,05432932,1,48,0,1,3,D,,A,51,D
20234,05432932,2,49,0,1,3,D,,A,159,D
20234,05432932,3,50,0,1,3,D,,A,132,D
20234,05433232,1,8,0,1,3,D,,A,33,D
20234,05433392,1,9,0,1,3,D,,A,240,D
20234,05433392,3,10,0,1,3,D,,A,120,D
20234,05433652,1,12,0,1,3,D,,A,45,D
20234,05434072,1,23,0,1,3,D,,A,150,D
20234,05434132,1,26,0,1,1,D,5,D,130,D
20234,05434132,4,27,0,1,1,D,5,D,65,D
20234,05434152,1,8,0,1,2,D,,A,13,D
20234,05434362,2,10,0,1,2,D,,A,377,D
20234,05434412,1,29,0,1,7,D,,A,10,D
20234,05434672,1,8,0,1,3,D,,A,15,D
20234,05434692,1,36,0,1,7,D,,A,12,D
20234,05434802,1,7,0,1,1,D,2,D,52,D
20234,05435462,2,17,0,1,7,D,,A,3,D
20234,05436122,1,17,0,1,1,D,4,D,208,D
20234,05436442,1,23,0,1,3,D,,A,120,D
20234,05436442,2,24,0,1,3,D,,A,150,D
20234,05436762,1,28,0,1,7,D,,A,5,D
20234,05436902,1,37,0,1,7,D,,A,50,D
20234,05436902,2,38,0,1,7,D,,A,50,D
20234,05436982,1,39,0,1,7,D,,A,12,D
20234,05436982,3,40,0,1,7,D,,A,12,D
20234,05437062,1,8,0,1,1,D,7,D,455,D
20234,05437062,2,9,0,1,,A,,A,166,F
20234,05437062,3,10,0,1,2,D,,A,377,D
20234,05437352,1,7,0,1,3,D,,A,198,D
20234,05437482,1,23,0,1,3,D,,A,381,D
20234,05437482,2,24,0,1,3,D,,A,381,D
20234,05437602,1,10,0,1,3,D,,A,12,D
20234,05437602,2,11,0,1,3,D,,A,12,D
20234,05437742,1,10,0,1,3,D,,A,210,D
20234,05437762,1,14,0,1,2,D,,A,390,D
20234,05438002,1,11,0,1,4,D,,A,10,D
20234,05438252,2,15,0,1,,A,,A,138,F
20234,05438442,1,47,0,1,7,D,,A,23,D
20234,05438442,2,48,0,1,,A,,A,138,F
20234,05439452,1,20,0,1,3,D,,A,480,D
20234,05439452,2,21,0,1,,A,,A,212,F
20234,05439732,1,21,0,1,7,D,,A,14,D
20234,05439742,2,20,0,1,3,D,,A,168,D
20234,05439942,1,31,0,1,3,D,,A,45,D
20234,05439942,2,32,0,1,3,D,,A,45,D
20234,05440222,1,10,0,1,3,D,,A,135,D
20234,05440362,1,36,0,1,4,D,,A,50,D
20234,05440382,31,18,0,1,7,D,,A,100,D
20234,05440622,1,27,0,1,3,D,,A,150,D
20234,05440674,2,25,0,1,3,D,,A,450,D
20234,05440792,1,15,0,1,3,D,,A,240,D
20234,05441502,1,24,0,1,4,D,,A,220,D
20234,05442582,1,20,0,1,4,D,,A,30,D
20234,05443542,1,13,0,1,3,D,,A,180,D
20234,05443542,2,14,0,1,3,D,,A,180,D
20234,05443542,3,15,0,1,3,D,,A,180,D
20234,05444682,1,28,0,1,7,D,,A,50,D
20234,05444682,2,29,0,1,7,D,,A,50,D
20234,05444682,3,30,0,1,7,D,,A,50,D
20234,05444682,5,31,0,1,7,D,,A,50,D
20234,05445632,1,8,0,1,2,D,,A,260,D
20234,05445932,1,17,0,1,4,D,,A,10,D
20234,05445982,2,29,0,1,3,D,,A,300,D
20234,05446442,1,19,0,1,3,D,,A,30,D
20234,05538111,1,20,0,1,3,D,,A,60,D
20234,05538111,2,21,0,1,3,D,,A,60,D
20234,05538791,1,13,0,1,7,D,,A,25,D
20234,05538921,1,46,0,1,7,D,,A,13,D
20234,05538981,1,25,0,1,3,D,,A,45,D
20234,05538981,2,26,0,1,3,D,,A,45,D
20234,05539051,1,18,0,1,3,D,,A,42,D
20234,05539051,2,19,0,1,3,D,,A,42,D
20234,05539161,2,25,0,1,3,D,,A,120,D
20234,05539161,3,26,0,1,3,D,,A,120,D
20234,05539621,1,14,0,1,3,D,,A,360,D
20234,05539621,2,15,0,1,3,D,,A,360,D
20234,05540851,1,8,0,1,2,D,,A,130,D
20234,05541691,1,36,0,1,7,D,,A,28,D
20234,05541691,2,37,0,1,7,D,,A,28,D
20234,05541771,1,6,0,1,4,D,,A,100,D
20234,05541981,1,22,0,1,7,D,,A,200,D
20234,05541981,2,23,0,1,7,D,,A,200,D
20234,05542071,1,36,0,1,7,D,,A,12,D
20234,05542071,2,37,0,1,7,D,,A,12,D
20234,05542281,1,16,0,1,2,D,,A,78,D
20234,05542291,1,30,0,1,3,D,,A,750,D
20234,05543221,1,10,0,1,2,D,,A,273,D
20234,05543221,2,11,0,1,2,D,,A,130,D
20234,05543221,3,12,0,1,2,D,,A,273,D
20234,05543531,1,20,0,1,3,D,,A,45,D
20234,05544471,5,20,0,1,3,D,,A,54,D
20234,05544651,1,51,0,1,4,D,,A,195,D
20234,05544651,2,52,0,1,4,D,,A,475,D
20234,05544721,1,21,0,1,7,D,,A,1,D
20234,05545001,1,6,0,1,2,D,,A,260,D
20234,05545734,1,9,0,1,3,D,,A,60,D
20234,05546391,1,17,0,1,3,D,,A,60,D
20234,05546391,2,18,0,1,3,D,,A,60,D
20234,05546461,1,21,0,1,7,D,,A,30,D
20234,05546461,2,22,0,1,7,D,,A,30,D
20234,05546511,1,14,0,1,4,D,,A,25,D
20234,05546511,2,15,0,1,4,D,,A,25,D
20234,05546781,1,9,0,1,1,D,7,D,273,D
20234,05546821,1,33,0,1,7,D,,A,60,D
20234,05546821,2,34,0,1,7,D,,A,60,D
20234,05547691,2,14,0,1,,A,,A,166,F
20234,05548021,7,17,0,1,1,D,5,D,975,D
20234,05548071,1,12,0,1,3,D,,A,300,D
20234,05548431,1,7,0,1,1,D,6,D,546,D
20234,05548861,1,8,0,1,3,D,,A,174,D
20234,05548861,2,9,0,1,3,D,,A,105,D
20234,05548881,1,9,0,1,3,D,,A,300,D
20234,05548981,1,51,0,1,3,D,,A,45,D
20234,05548981,2,52,0,1,3,D,,A,45,D
20234,05548981,3,53,0,1,3,D,,A,30,D
20234,05548981,4,54,0,1,3,D,,A,30,D
20234,05548981,5,55,0,1,3,D,,A,30,D
20234,05549291,1,8,0,1,3,D,,A,255,D
20234,05549301,1,7,0,1,3,D,,A,240,D
20234,05549321,1,30,0,1,7,D,,A,29,D
20234,05549321,2,31,0,1,7,D,,A,29,D
20234,05549361,1,20,0,1,3,D,,A,15,D
20234,05549361,2,21,0,1,3,D,,A,15,D
20234,05549811,1,22,0,1,,A,,A,175,F
20234,05550031,2,23,0,1,2,D,,A,936,D
20234,05550101,1,11,0,1,3,D,,A,30,D
20234,05550231,1,24,0,1,1,D,1,D,65,D
20234,05550611,1,29,0,1,7,D,,A,20,D
20234,05550611,2,30,0,1,7,D,,A,20,D
20234,05550871,1,17,0,1,3,D,,A,90,D
20234,05552291,1,18,0,1,3,D,,A,360,D
20234,05552961,6,15,0,1,3,D,,A,450,D
20234,05553001,1,8,0,1,3,D,,A,348,D
20234,05553121,1,19,0,1,3,D,,A,420,D
20234,05553271,1,12,0,1,4,D,,A,10,D
20234,05555101,1,14,0,1,1,D,5,D,130,D
20234,05555101,2,15,0,1,1,D,4,D,208,D
20234,05555101,3,16,0,1,1,D,4,D,208,D
20234,05555101,4,17,0,1,1,D,5,D,325,D
20234,05555381,1,6,0,1,3,D,,A,600,D
20234,05555381,2,7,0,1,3,D,,A,600,D
20234,05555881,1,21,0,1,7,D,,A,2,D
20234,05556034,1,7,0,1,3,D,,A,90,D
20234,05556281,1,27,0,1,4,D,,A,75,D
20234,05556361,1,16,0,1,7,D,,A,5,D
20234,05556521,1,32,0,1,6,D,,A,31,D
20234,05556521,2,33,0,1,6,D,,A,31,D
20234,05556521,3,34,0,1,3,D,,A,300,D
20234,05556781,1,12,0,1,2,D,,A,442,D
20234,05556781,2,13,0,1,2,D,,A,91,D
20234,05557171,1,10,0,1,1,D,4,D,1586,T
20234,05557171,2,11,0,1,3,D,,A,300,D
20234,05557171,3,12,0,1,3,D,,A,300,D
20234,05557231,1,10,0,1,3,D,,A,45,D
20234,05557561,1,13,0,1,3,D,,A,75,D
20234,05557561,2,14,0,1,3,D,,A,75,D
20234,05558733,2,7,0,1,3,D,,A,120,D
20234,05559011,1,16,0,1,3,D,,A,402,D
20234,05559021,1,6,0,1,3,D,,A,300,D
20234,05560111,1,9,0,1,2,D,,A,260,D
20234,05560251,1,28,0,1,3,D,,A,294,D
20234,05560341,1,4,0,1,7,D,,A,66,D
20234,05560994,1,26,0,1,3,D,,A,45,D
20234,05561631,1,15,0,1,3,D,,A,360,D
20234,05561631,2,16,0,1,3,D,,A,90,D
20234,05561651,2,12,0,1,3,D,,A,1586,T
20234,05561651,3,13,0,1,3,D,,A,1586,T
20234,05561831,1,32,0,1,7,D,,A,60,D
20234,05561891,1,19,0,1,1,D,2,D,208,D
20234,05561891,2,20,0,1,1,D,2,D,208,D
20234,05562421,1,12,0,1,2,D,,A,195,D
20234,05562481,1,9,0,1,3,D,,A,210,D
20234,05562491,1,19,0,1,3,D,,A,90,D
20234,05562881,1,13,0,1,3,D,,A,15,D
20234,05562881,2,14,0,1,3,D,,A,15,D
20234,05563171,1,14,0,1,3,D,,A,105,D
20234,05563211,1,16,0,1,3,D,,A,102,D
20234,05563941,2,18,0,1,7,D,,A,3,D
20234,05564221,1,11,0,1,4,D,,A,20,D
20234,05565071,1,12,0,1,7,D,,A,4,D
20234,05565211,1,19,0,1,4,D,,A,200,D
20234,05565211,2,20,0,1,4,D,,A,200,D
20234,05565291,1,6,0,1,3,D,,A,90,D
20234,05565481,1,8,0,1,2,D,,A,442,D
20234,05565481,2,9,0,1,2,D,,A,442,D
20234,05565521,1,24,0,1,3,D,,A,15,D
20234,05565521,2,25,0,1,3,D,,A,15,D
20234,05565641,1,26,0,1,7,D,,A,34,D
20234,05565641,2,27,0,1,7,D,,A,34,D
20234,05565641,31,28,0,1,7,D,,A,58,D
20234,05566451,1,34,0,1,3,D,,A,477,D
20234,05566451,2,35,0,1,3,D,,A,90,D
20234,05566451,3,36,0,1,3,D,,A,30,D
20234,05566721,2,23,0,1,7,D,,A,20,D
20234,05567291,1,7,0,1,7,D,,A,7,D
20234,05567341,4,19,0,1,3,D,,A,450,D
20234,05567341,5,20,0,1,3,D,,A,450,D
20234,05567811,1,28,0,1,7,D,,A,20,D
20234,05567811,2,29,0,1,7,D,,A,20,D
20234,05568571,4,30,0,1,7,D,,A,4,D
20234,05569271,1,18,0,1,1,D,5,D,195,D
20234,05569271,2,19,0,1,3,D,,A,405,D
20234,05569381,1,5,0,1,1,D,2,D,156,D
20234,05570341,1,21,0,1,4,D,,A,18,D
20234,05570341,2,22,0,1,7,D,,A,6,D
20234,05570671,1,10,0,1,4,D,,A,100,D
20234,05570671,2,11,0,1,4,D,,A,100,D
20234,05570701,1,15,0,1,3,D,,A,450,D
20234,05570701,3,16,0,1,3,D,,A,225,D
20234,05571071,1,34,0,1,4,D,,A,17,D
20234,05571081,1,9,0,1,2,D,,A,52,D
20234,05571281,1,8,0,1,2,D,,A,65,D
20234,05571801,1,17,0,1,3,D,,A,180,D
20234,05572221,1,10,0,1,3,D,,A,60,D
20234,05572761,2,25,0,1,2,D,,A,156,D
20234,05573191,1,12,0,1,2,D,,A,104,D
20234,05573471,2,36,0,1,3,D,,A,135,D
20241,05286344,2,28,0,1,2,D,,A,390,D
20241,05286344,3,29,0,1,2,D,,A,390,D
20241,05287664,1,9,0,1,3,D,,A,450,D
20241,05287774,1,28,0,1,3,D,,A,45,D
20241,05288334,1,12,0,1,3,D,,A,150,D
20241,05288624,1,7,0,1,2,D,,A,520,D
20241,05288944,1,13,0,1,3,D,,A,399,D
20241,05289264,1,7,0,1,3,D,,A,210,D
20241,05289764,1,32,0,1,7,D,,A,20,D
20241,05289764,2,33,0,1,7,D,,A,20,D
20241,05290244,1,39,0,1,7,D,,A,20,D
20241,05290424,2,31,0,1,2,D,,A,91,D
20241,05290544,1,10,0,1,3,D,,A,90,D
20241,05290624,1,14,0,1,3,D,,A,105,D
20241,05290964,1,13,0,1,4,D,,A,200,D
20241,05291094,1,30,0,1,,A,,A,208,F
20241,05291094,3,31,0,1,2,D,,A,221,D
20241,05291094,4,32,0,1,2,D,,A,221,D
20241,05291094,5,33,0,1,2,D,,A,299,D
20241,05291754,1,23,0,1,3,D,,A,855,D
20241,05291884,1,10,0,1,3,D,,A,90,D
20241,05292544,1,73,0,1,4,D,,A,80,D
20241,05293604,1,32,0,1,7,D,,A,45,D
20241,05293604,2,33,0,1,7,D,,A,45,D
20241,05294084,1,34,0,1,2,D,,A,78,D
20241,05294084,3,35,0,1,2,D,,A,364,D
20241,05294924,1,47,0,1,3,D,,A,30,D
20241,05294924,2,48,0,1,3,D,,A,30,D
20241,05294924,3,49,0,1,3,D,,A,30,D
20241,05294924,4,50,0,1,3,D,,A,30,D
20241,05296424,1,11,0,1,2,D,,A,442,D
20241,05296424,2,12,0,1,2,D,,A,442,D
20241,05296424,4,13,0,1,2,D,,A,442,D
20241,05296644,1,36,0,1,3,D,,A,150,D
20241,05296644,2,37,0,1,3,D,,A,300,D
20241,05296684,1,8,0,1,3,D,,A,75,D
20241,05296774,1,23,0,1,3,D,,A,60,D
20241,05296774,3,24,0,1,3,D,,A,60,D
20241,05297124,1,5,0,1,2,D,,A,78,D
20241,05297544,1,25,0,1,7,D,,A,300,D
20241,05297544,2,26,0,1,7,D,,A,300,D
20241,05297544,5,27,0,1,7,D,,A,300,D
20241,05297544,6,28,0,1,7,D,,A,300,D
20241,05344084,1,38,0,1,4,D,,A,100,D
20241,05345034,1,5,0,1,2,D,,A,260,D
20241,05345414,1,8,0,1,1,D,3,D,234,D
20241,05345484,2,41,0,1,2,D,,A,1040,D
20241,05345594,1,6,0,1,3,D,,A,60,D
20241,05346864,1,29,0,1,3,D,,A,600,D
20241,05346864,2,30,0,1,3,D,,A,300,D
20241,05347964,1,18,0,1,3,D,,A,393,D
20241,05347964,2,19,0,1,3,D,,A,393,D
20241,05348074,1,29,0,1,4,D,,A,100,D
20241,05348424,2,21,0,1,7,D,,A,135,D
20241,05349054,1,10,0,1,3,D,,A,60,D
20241,05349264,1,7,0,1,3,D,,A,540,D
20241,05349814,1,9,0,1,2,D,,A,806,D
20241,05349884,1,38,0,1,4,D,,A,25,D
20241,05350734,1,12,0,1,3,D,,A,30,D
20241,05351304,1,21,0,1,2,D,,A,1586,T
20241,05351474,1,23,0,1,3,D,,A,90,D
20241,05351474,3,24,0,1,3,D,,A,180,D
20241,05351474,4,25,0,1,3,D,,A,180,D
20241,05351684,2,17,0,1,3,D,,A,45,D
20241,05351964,3,51,0,1,4,D,,A,200,D
20241,05352224,3,34,0,1,3,D,,A,60,D
20241,05353014,1,14,0,1,2,D,,A,364,D
20241,05353334,3,43,0,1,3,D,,A,90,D
20241,05354194,1,30,0,1,7,D,,A,30,D
20241,05354194,2,31,0,1,7,D,,A,30,D
20241,05354494,3,44,0,1,4,D,,A,144,D
20241,05354674,1,25,0,1,3,D,,A,30,D
20241,05354984,1,21,0,1,3,D,,A,18,D
20241,05355034,1,35,0,1,7,D,,A,12,D
20241,05355194,1,10,0,1,3,D,,A,30,D
20241,05355194,2,11,0,1,3,D,,A,30,D
20241,05355604,1,43,0,1,7,D,,A,10,D
20241,05356254,1,33,0,1,1,D,3,D,585,D
